track_name,artist_name,year,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence,language,mood,spotify_link
You'll See - Instrumental,Madonna,1995,8,0.243,0.579,0.542,0.844,4,0.102,-11.591,0.0278,89.759,0.273,English,Neutral,https://open.spotify.com/track/1RkOpPP4D7auJ0QUoADAJb
Bedtime Story - Luscious Dub Mix,Madonna,1995,4,0.00188,0.692,0.746,0.228,2,0.0966,-12.288,0.0618,121.966,0.768,English,Happy,https://open.spotify.com/track/39Y2cZ85kq0zHSSoFgBwhv
Holiday (Live Aid 1985) - live,Madonna,1995,15,0.271,0.52,0.985,0.0415,11,0.947,-4.909,0.109,115.448,0.391,English,Neutral,https://open.spotify.com/track/7EMFLwLhsVpNHLHKMde4vo
Take A Bow (With Babyface) [American Music Awards 1995] - live,Madonna,1995,11,0.0645,0.428,0.612,0.00248,8,0.979,-9.826,0.0324,80.029,0.498,English,Neutral,https://open.spotify.com/track/7FF2Jrk18wlyQweQT7lXQJ
Express Yourself (MTV Video Music Awards 1989) - live,Madonna,1995,11,0.0651,0.68,0.977,0,7,0.974,-7.442,0.0655,115.74,0.488,English,Energetic,https://open.spotify.com/track/1hRLm4ex7CuAzy1cv95Asa
Sooner Or Later (Academy Awards 1991) - live,Madonna,1995,10,0.597,0.302,0.667,0,2,0.288,-8.429,0.0828,72.518,0.324,English,Neutral,https://open.spotify.com/track/0dyG5rF4QUEO3j36GNrPLG
Into The Groove (Live Aid 1985) - live,Madonna,1995,8,0.16,0.464,0.961,4.35E-06,0,0.361,-4.659,0.116,115.378,0.164,English,Neutral,https://open.spotify.com/track/4AoBGEyAFNvNdo7nkEzYAW
Bad Girl (Saturday Night Live 1993) - live,Madonna,1995,11,0.745,0.407,0.716,0.0021,11,0.97,-10.186,0.0463,137.362,0.514,English,Neutral,https://open.spotify.com/track/3aObUYa8uqR7NwC5eVOc75
Like A Virgin (MTV Video Music Awards 1984) - live,Madonna,1995,8,0.253,0.738,0.682,0.000415,8,0.359,-8.488,0.0308,119.468,0.963,English,Energetic,https://open.spotify.com/track/4OdOJwjmbHaK76XNH98Cur
Fever (Saturday Night Live 1993) - live,Madonna,1995,8,0.524,0.66,0.941,4.39E-06,9,0.981,-11.054,0.0827,115.959,0.464,English,Energetic,https://open.spotify.com/track/6yXvlZzzhJNunn4G2AqZKe
Causing A Commotion (MTV Video Music Awards 1987) - live,Madonna,1995,7,0.0466,0.659,0.926,0.0118,0,0.826,-8.864,0.0636,122.42,0.621,English,Energetic,https://open.spotify.com/track/52aAgpH7wfatGoyui7oupg
The Lady Is A Tramp (With Anthony Kiedis) [Arsenio Hall Show 1000th Episode 1993] - live,Madonna,1995,3,0.65,0.303,0.724,0.00011,0,0.388,-10.549,0.0663,91.35,0.599,English,Neutral,https://open.spotify.com/track/43U3dBNIzQ4plTKznxq5kH
Bye Bye Baby (MTV Video Music Awards 1993) - live,Madonna,1995,5,0.0113,0.737,0.877,0.083,5,0.43,-12.279,0.0394,108.691,0.698,English,Energetic,https://open.spotify.com/track/2Gqlt5MBoMhJ7UiPZEEyxz
Love Makes The World Go Round (Live Aid 1985) - live,Madonna,1995,4,0.72,0.414,0.952,0.000878,9,0.376,-7.14,0.141,120.895,0.615,English,Neutral,https://open.spotify.com/track/13xCADVm8xV92Zsm0eRuMN
Fever (Arsenio Hall Show 1000th Episode 1993) - live,Madonna,1995,5,0.0747,0.296,0.646,1.55E-06,9,0.927,-9.975,0.0904,131.405,0.33,English,Neutral,https://open.spotify.com/track/5cK2gmddNb4BO3o8NxnTKe
Don't Cry for Me Argentina,Madonna,1996,52,0.898,0.323,0.149,4.20E-06,11,0.099,-13.906,0.0339,105.033,0.0788,English,Sad,https://open.spotify.com/track/0bLRXQaWzmSXRXPmP6JnEF
You Must Love Me,Madonna,1996,39,0.927,0.357,0.161,3.83E-05,10,0.146,-14.789,0.0436,88.724,0.267,English,Sad,https://open.spotify.com/track/78JPL7uIfs6Imm57r1QETk
Oh What a Circus,Antonio Banderas,1996,35,0.809,0.367,0.491,0,11,0.276,-10.326,0.0423,130.668,0.308,English,Neutral,https://open.spotify.com/track/0XXvv9AZ62nHtMDKK4lHlr
Another Suitcase in Another Hall,Madonna,1996,34,0.85,0.509,0.248,1.66E-05,8,0.112,-14.165,0.0351,125.958,0.237,English,Sad,https://open.spotify.com/track/2HZ1D2dAWN8MYVBXX9Ezrk
Buenos Aires,Madonna,1996,33,0.116,0.772,0.805,0.000351,5,0.0759,-8.363,0.0846,122.95,0.658,English,Energetic,https://open.spotify.com/track/3TXakfjtRwGXdQ6P3Lpi6t
I'd Be Surprisingly Good for You,Madonna,1996,32,0.872,0.566,0.291,0,2,0.0888,-13.888,0.0468,100.68,0.427,English,Neutral,https://open.spotify.com/track/7Jeih4TEqBbfzxI1UN5b51
Goodnight and Thank You,Antonio Banderas,1996,30,0.693,0.388,0.617,0,5,0.0893,-9.627,0.0439,73.817,0.842,English,Neutral,https://open.spotify.com/track/6mReqk8kBcxkCtlnO4hDcA
Rainbow High,Madonna,1996,30,0.735,0.471,0.547,0,10,0.133,-7.758,0.0368,125.786,0.528,English,Neutral,https://open.spotify.com/track/73PMNzJ0jpMPthytEcBJNH
Don't Cry for Me Argentina - Miami Mix Edit,Madonna,1996,32,0.0357,0.689,0.851,1.26E-05,11,0.111,-8.309,0.0688,126.968,0.828,English,Happy,https://open.spotify.com/track/6rpPOIl2uqjBVJD9TxY2K9
Your Little Body's Slowly Breaking Down,Madonna,1996,40,0.852,0.527,0.221,0,11,0.103,-15.805,0.369,90.571,0.514,English,Calm,https://open.spotify.com/track/1qzb4SRSRvgp9xIgd6A135
Peron's Latest Flame,Antonio Banderas,1996,28,0.389,0.742,0.474,0,0,0.682,-10.752,0.065,131.748,0.54,English,Neutral,https://open.spotify.com/track/52LS1WSbUToCCrSRyMhkb3
Eva and Magaldi / Eva Beware of the City,Madonna,1996,28,0.696,0.488,0.466,0,7,0.114,-10.965,0.0572,111.477,0.487,English,Neutral,https://open.spotify.com/track/5z7vjZ9ZoEWrDHKMlsiIks
A New Argentina,Madonna,1996,27,0.507,0.435,0.542,0,11,0.0975,-10.404,0.055,113.202,0.325,English,Neutral,https://open.spotify.com/track/69jzo4rVZRrN4qwqSY3JoZ
Waltz for Eva and Che,Antonio Banderas,1996,27,0.865,0.379,0.442,0,9,0.129,-7.885,0.0435,198.401,0.384,English,Neutral,https://open.spotify.com/track/2V8Vx1FfPRXelq9US4QSo1
Rainbow Tour,Antonio Banderas,1996,27,0.534,0.662,0.719,0,9,0.396,-7.678,0.0429,129.782,0.605,English,Energetic,https://open.spotify.com/track/2jj61HbqA9yXiife8uJtwD
Hello and Goodbye,Madonna,1996,26,0.927,0.505,0.239,0.00034,9,0.138,-15.801,0.0541,134.893,0.261,English,Sad,https://open.spotify.com/track/0e1kOIgSd8S7t2GMDvi8Lr
Charity Concert / The Art of the Possible,Jimmy Nail,1996,25,0.853,0.405,0.422,0.000141,7,0.382,-14.811,0.125,129.507,0.19,English,Neutral,https://open.spotify.com/track/5DUvSqXVRYbQenCWZHJ9Tn
Requiem for Evita,Madonna,1996,25,0.191,0.164,0.411,0.0854,9,0.609,-12.391,0.0346,98.164,0.167,English,Calm,https://open.spotify.com/track/0mzKkKqSEVm9WK3Bu5l3SN
Santa Evita,Madonna,1996,26,0.789,0.254,0.426,0,10,0.133,-11.821,0.0392,106.707,0.401,English,Neutral,https://open.spotify.com/track/359errH05UQpI0n74V8f4h
On the Balcony of the Casa Rosada 2,Madonna,1996,24,0.859,0.453,0.43,0,5,0.157,-13.023,0.284,67.893,0.179,English,Calm,https://open.spotify.com/track/1nhA3Pnsn9fwxbbPhVQQWQ
The Actress Hasn't Learned the Lines (You'd Like to Hear),Antonio Banderas,1996,25,0.777,0.49,0.212,0,10,0.134,-15.058,0.0527,123.25,0.2,English,Sad,https://open.spotify.com/track/4Mt9McTgWKFOjEVhtlGt3I
Don't Cry for Me Argentina - Radio Edit,Madonna,1996,25,0.942,0.332,0.156,1.51E-06,11,0.111,-13.304,0.0382,127.48,0.0924,English,Sad,https://open.spotify.com/track/5AGs9Rw1HffizM2MTlqjSn
Eva's Final Broadcast,Madonna,1996,24,0.927,0.314,0.252,9.82E-06,11,0.368,-15.86,0.0569,135.724,0.214,English,Sad,https://open.spotify.com/track/4v9JKBnQNuMfySzqnGCOWC
Lament,Antonio Banderas,1996,24,0.871,0.403,0.155,0.000239,10,0.108,-15.274,0.0449,120.308,0.0795,English,Sad,https://open.spotify.com/track/7rWixc1JKHxV3KyQfexeeb
Partido Feminista,Madonna,1996,22,0.772,0.323,0.534,1.47E-06,1,0.189,-11.185,0.0491,100.924,0.148,English,Neutral,https://open.spotify.com/track/2rne3dJ33LChaKKz9qzikg
Love Don't Live Here Anymore - Remix Edit,Madonna,1996,21,0.436,0.404,0.522,4.25E-06,7,0.285,-8.387,0.0351,138.649,0.24,English,Neutral,https://open.spotify.com/track/5DDeErQ0biWgNhg8SBmI4j
Latin Chant,Madonna,1996,21,0.692,0.202,0.378,0.202,5,0.105,-17.89,0.0442,108.906,0.0678,English,Sad,https://open.spotify.com/track/2qzy058Uc3wdUztBRlJZb1
Love Don't Live Here Anymore - Hot Mix Radio Edit,Madonna,1996,21,0.000901,0.739,0.702,0.0281,0,0.092,-6.015,0.0275,122.987,0.606,English,Energetic,https://open.spotify.com/track/47FuoKu4JpHW8o4TiST583
Don't Cry for Me Argentina - Miami Mix,Madonna,1996,13,0.0146,0.703,0.85,0.0004,11,0.193,-9.052,0.0534,126.981,0.788,English,Happy,https://open.spotify.com/track/6rpPOIl2uqjBVJD9TxY2K9
Don't Cry for Me Argentina - Miami Spanglish Mix Edit,Madonna,1996,12,0.0518,0.691,0.85,6.99E-06,11,0.109,-7.793,0.0601,126.99,0.783,English,Happy,https://open.spotify.com/track/0xEBCcA7Khouv41ntvC37e
Love Don't Live Here Anymore - Soulpower Radio Remix Edit,Madonna,1996,12,0.203,0.585,0.49,0,7,0.151,-9.352,0.0404,69.924,0.394,English,Calm,https://open.spotify.com/track/2Udu1lBlQi8VjanCC0my9T
Don't Cry for Me Argentina - Miami Spanglish Mix,Madonna,1996,9,0.0207,0.71,0.849,0.000331,11,0.214,-8.595,0.0505,126.987,0.775,English,Happy,https://open.spotify.com/track/0xEBCcA7Khouv41ntvC37e
Love Don't Live Here Anymore - Soulpower Radio Remix Version,Madonna,1996,11,0.15,0.609,0.519,0,7,0.0927,-8.748,0.0366,139.871,0.307,English,Neutral,https://open.spotify.com/track/3f5HE0yEBHa9IbplIhPKAU
Don't Cry for Me Argentina - Miami Mix Alternate Ending,Madonna,1996,7,0.0124,0.715,0.851,0.00105,11,0.12,-8.964,0.0523,126.994,0.779,English,Happy,https://open.spotify.com/track/76fMi9KJpxoWkpvmYAxFSO
Don't Cry for Me Argentina - Miami Dub Mix,Madonna,1996,5,0.00361,0.797,0.79,0.00742,11,0.0515,-11.051,0.0618,126.977,0.631,English,Energetic,https://open.spotify.com/track/5SFCR6tscYTpQS7mbaTmYX
Don't Cry for Me Argentina - Miami Mix Instrumental,Madonna,1996,13,0.00362,0.671,0.839,0.815,11,0.302,-10.661,0.0398,126.99,0.725,English,Happy,https://open.spotify.com/track/0DUmLsvC8KADVnNWLxCpbN
Magoltosh,Madonna,1996,0,0.449,0.744,0.555,0,5,0.079,-10.617,0.0334,128.881,0.871,English,Neutral,https://open.spotify.com/track/6Oh3cB5WGGXO5kONw1ynpM
Ya Darbah Alwdaa,Madonna,1996,0,0.399,0.659,0.684,2.89E-06,7,0.136,-11.016,0.055,100.74,0.885,English,Energetic,https://open.spotify.com/track/0hKxv8KfMOFU3wgpZFU8tb
Garibaldi l'é morto l'é morto,Anonimo avventore dell'Osteria Madonna Della Neve,1996,0,0.994,0.569,0.16,0,8,0.163,-14.217,0.6,140.929,0.385,English,Sad,https://open.spotify.com/track/5zL64kiwn3KLqkdWWFaRMZ
Ray of Light,Madonna,1998,59,0.00111,0.57,0.907,0.618,3,0.0642,-7.822,0.0302,127.183,0.7,English,Neutral,https://open.spotify.com/track/4Fpsa3pYc3gozrxHRRPvR6
Frozen,Madonna,1998,61,0.661,0.601,0.617,0.0148,1,0.149,-10.917,0.0354,108.013,0.31,English,Energetic,https://open.spotify.com/track/6lknMmJZALXxx7emwwZWLX
The Power of Good-Bye,Madonna,1998,59,0.0391,0.468,0.544,0.741,5,0.175,-11.574,0.0455,84.987,0.22,English,Neutral,https://open.spotify.com/track/01VFDkHBNJcCNUjzD3flWg
Nothing Really Matters,Madonna,1998,52,0.0518,0.708,0.708,0.0117,0,0.0781,-6.933,0.0383,116.892,0.253,English,Energetic,https://open.spotify.com/track/6bZPQHvekmIFBZZB7nMB5X
Drowned World / Substitute for Love,Madonna,1998,47,0.711,0.519,0.311,0.17,4,0.108,-12.156,0.0403,139.91,0.135,English,Sad,https://open.spotify.com/track/0beXeFEWUYYY13fYVHTtFk
Swim,Madonna,1998,43,0.585,0.618,0.477,0.0239,8,0.168,-12.823,0.0347,100.488,0.195,English,Neutral,https://open.spotify.com/track/5EozWxc0G7mMAHgQdGDlHm
Sky Fits Heaven,Madonna,1998,42,0.0723,0.526,0.57,0.707,10,0.106,-10.504,0.0379,139.952,0.212,English,Neutral,https://open.spotify.com/track/2KuNI576snW2Xlr1y8cMaW
Candy Perfume Girl,Madonna,1998,41,0.0297,0.609,0.651,0.413,1,0.0994,-11.054,0.0451,97.12,0.37,English,Energetic,https://open.spotify.com/track/7crZfJQOb8QsLtn3LwwQLK
Skin,Madonna,1998,41,0.339,0.572,0.806,0.832,8,0.0681,-12.316,0.0645,142.951,0.388,English,Neutral,https://open.spotify.com/track/3EdOkdjZAkSHfZJYPYJ78K
Shanti / Ashtangi,Madonna,1998,40,0.0583,0.638,0.77,0.0835,11,0.117,-9.501,0.0403,139.849,0.421,English,Energetic,https://open.spotify.com/track/0gVwAMrq7nXQNYz39n0C6L
To Have and Not to Hold,Madonna,1998,41,0.721,0.554,0.543,0.306,10,0.0659,-12.417,0.0356,88.035,0.656,English,Neutral,https://open.spotify.com/track/0koXhZM2nyHAJ6fmGWCprN
Frozen - Edit,Madonna,1998,38,0.647,0.609,0.665,0.0112,1,0.108,-10.265,0.0336,108.013,0.397,English,Energetic,https://open.spotify.com/track/37foI8f0fjNSfhQF4cDGiA
Little Star,Madonna,1998,38,0.486,0.445,0.602,0.00866,1,0.133,-10.49,0.041,144.923,0.35,English,Neutral,https://open.spotify.com/track/67NdrXnC8NiGfGWqzViGWA
Mer Girl,Madonna,1998,36,0.929,0.329,0.175,0.000545,4,0.106,-17.667,0.0476,98.38,0.16,English,Sad,https://open.spotify.com/track/2mG3ShZcT6xkKRvSrPJZus
Frozen - Extended Club Mix Edit,Madonna,1998,28,0.138,0.651,0.796,0.0708,5,0.112,-8.446,0.0349,125.996,0.39,English,Energetic,https://open.spotify.com/track/1Nv7PAfgcKwzqOqb0hKEYP
Has to Be,Madonna,1998,26,0.669,0.492,0.329,0.0897,8,0.0917,-15.056,0.0377,100.752,0.182,English,Sad,https://open.spotify.com/track/08RH39JSIxRWygkpFnXXSC
Bittersweet,Madonna,1998,22,0.47,0.562,0.301,0.535,0,0.126,-14.289,0.067,79.922,0.53,English,Calm,https://open.spotify.com/track/5w5OPxvMqrkHdFNjCQuzTa
Ray of Light - William Orbit Ultra Violet Mix,Madonna,1998,18,0.00367,0.718,0.913,0.831,9,0.475,-9.585,0.0339,127.234,0.593,English,Energetic,https://open.spotify.com/track/0SS2Rz3D74GWTG6xHyWWcJ
Ray of Light - Victor Calderone Club Mix,Madonna,1998,16,0.000111,0.653,0.925,0.849,7,0.599,-6.782,0.0778,129.999,0.481,English,Energetic,https://open.spotify.com/track/2vxt0UrVaQl7uYD5LddhEi
Frozen - Extended Club Mix,Madonna,1998,18,0.102,0.686,0.821,0.543,0,0.091,-7.953,0.0434,125.995,0.247,English,Energetic,https://open.spotify.com/track/1Nv7PAfgcKwzqOqb0hKEYP
Frozen - Stereo MC's Remix,Madonna,1998,18,0.0242,0.641,0.707,0.662,10,0.209,-7.291,0.0334,108.315,0.745,English,Happy,https://open.spotify.com/track/5wXOsPFqJkj9VRNsJJ45mo
Drowned World / Substitute for Love - BT & Sasha's Bucklodge Ashram Remix,Madonna,1998,17,0.0731,0.636,0.87,0.852,4,0.112,-6.851,0.045,136.005,0.501,English,Energetic,https://open.spotify.com/track/14yk7DK72SZl989VsmpeIY
Sky Fits Heaven - Sasha Remix Edit,Madonna,1998,17,0.195,0.627,0.754,0.845,2,0.265,-9.88,0.0421,140.166,0.319,English,Energetic,https://open.spotify.com/track/5d9QSRwMvV0UGIiWIwsWba
Ray of Light - Sasha Ultra Violet Mix,Madonna,1998,14,0.000395,0.591,0.962,0.873,11,0.0464,-8.636,0.0619,132.005,0.307,English,Neutral,https://open.spotify.com/track/1s1d0xKlDoLQZRzY8qQ5MF
Ray of Light - William Orbit Liquid Mix,Madonna,1998,14,0.00212,0.657,0.974,0.77,3,0.364,-7.728,0.0345,127.218,0.808,English,Happy,https://open.spotify.com/track/4hbvk4j4DBBj1t04wpmlUi
Frozen - Stereo MC's Remix Edit,Madonna,1998,14,0.033,0.635,0.72,0.71,10,0.417,-7.031,0.0333,108.304,0.74,English,Happy,https://open.spotify.com/track/5iRewA2bOLJsoMPvIa4z0c
The Power of Good-Bye - Dallas Austin Low End Mix,Madonna,1998,14,0.00829,0.647,0.769,0.00988,5,0.145,-5.075,0.0561,170.015,0.717,English,Happy,https://open.spotify.com/track/4zRr41OIvA4sP1h7WqEx4F
Ray of Light - Sasha Strip Down Mix,Madonna,1998,13,0.000652,0.336,0.942,0.174,2,0.123,-9.321,0.0868,131.966,0.211,English,Neutral,https://open.spotify.com/track/43J6EHfc8vYLjRPi0ekAh6
Ray of Light - Sasha Twilo Mix,Madonna,1998,14,0.00147,0.677,0.758,0.637,9,0.0393,-10.876,0.0789,131.988,0.503,English,Energetic,https://open.spotify.com/track/6CKPAA84586VZapgfci5JC
Sky Fits Heaven - Sasha Remix,Madonna,1998,12,0.193,0.613,0.661,0.714,2,0.245,-10.334,0.0409,140.156,0.268,English,Energetic,https://open.spotify.com/track/5d9QSRwMvV0UGIiWIwsWba
Sky Fits Heaven - Victor Calderone Remix Edit,Madonna,1998,11,0.00582,0.689,0.892,0.604,11,0.0964,-7.759,0.0478,134.988,0.67,English,Energetic,https://open.spotify.com/track/0ANFtUuQ6VhHKCOCOdkGPw
The Power of Good-Bye - Fabien's Good God Mix Version,Madonna,1998,11,0.112,0.599,0.859,0.106,10,0.0666,-6.971,0.0523,170.069,0.945,English,Happy,https://open.spotify.com/track/2G0ejY3IqhaqrC61ZDa04F
Frozen - Widescreen Mix,Madonna,1998,12,0.235,0.65,0.698,0.861,1,0.072,-11.33,0.0391,108,0.196,English,Energetic,https://open.spotify.com/track/1szm1WLwVYUAFBYuh86af3
Frozen - Meltdown Mix - Long Version,Madonna,1998,11,0.0195,0.599,0.886,0.802,1,0.0854,-10.161,0.0388,107.984,0.106,English,Neutral,https://open.spotify.com/track/2j7AiZ9QeuQb9U5Ea7ndv0
Frozen - William Orbit Drumapella,Madonna,1998,10,0.0304,0.734,0.914,0.863,1,0.0666,-10.237,0.0631,107.894,0.464,English,Energetic,https://open.spotify.com/track/5VzHLqj5zXP9AR8ARYiCTh
Frozen - Victor Calderone Drumapella,Madonna,1998,8,0.105,0.793,0.935,0.834,9,0.0807,-7.907,0.0782,125.984,0.586,English,Energetic,https://open.spotify.com/track/3RhMlGeCqzQhIsi6ERl9Pv
Ray of Light - Victor Calderone Drum Mix,Madonna,1998,8,0.000386,0.748,0.934,0.853,7,0.0519,-8.543,0.0885,130.007,0.566,English,Energetic,https://open.spotify.com/track/5y6flJT4eLCbX7876L7UQl
The Power of Good-Bye - Slater's Filtered Mix Version,Madonna,1998,6,0.000485,0.543,0.895,0.835,11,0.606,-6.011,0.0958,132.986,0.48,English,Neutral,https://open.spotify.com/track/0ZTiwZ6OuKgetlP1U23lEn
The Power of Good-Bye - Slater's Super Luper Mix Version,Madonna,1998,10,0.000142,0.553,0.671,0.00053,4,0.574,-10.944,0.0409,131.937,0.199,English,Neutral,https://open.spotify.com/track/170XQ7TuRRi7Gqw1p95hRb
Magolthosh,Madonna,1998,0,0.489,0.747,0.608,1.51E-06,5,0.124,-10.559,0.0331,128.87,0.903,English,Energetic,https://open.spotify.com/track/3rgQkHuigLmML1zHiFYRKB
Koloh Kom Wedah Kom,Madonna,1998,0,0.643,0.655,0.708,0,0,0.154,-8.799,0.0641,134.332,0.962,English,Happy,https://open.spotify.com/track/75XDZvyyWZzzxhjcvW4f1z
Reah Balak,Madonna,1998,0,0.665,0.776,0.738,4.16E-06,0,0.132,-9.862,0.0325,122.405,0.961,English,Happy,https://open.spotify.com/track/6UlAigTyokz4MdWc8TwH50
Atiab Qalb,Madonna,1998,0,0.303,0.825,0.634,7.31E-06,5,0.0568,-8.037,0.0676,99.98,0.75,English,Energetic,https://open.spotify.com/track/7Guk8B8ZwMgP6IuAyMfagr
Andl Asfor,Madonna,1998,0,0.334,0.804,0.719,4.90E-06,0,0.116,-7.697,0.0344,135.938,0.941,English,Happy,https://open.spotify.com/track/3edtapCSEegWUVYHAcje5y
Karab Mene,Madonna,1998,0,0.435,0.781,0.775,2.18E-05,6,0.0567,-5.792,0.0432,104.055,0.927,English,Happy,https://open.spotify.com/track/5ntJ69vB3VTdTVjsYimszZ
Kazab Mln Kal,Madonna,1998,0,0.643,0.399,0.562,0,7,0.313,-10.653,0.0774,122.814,0.485,English,Neutral,https://open.spotify.com/track/6SPu2zlIytMuzQjkB9yK2Q
YA Mama,Madonna,1998,0,0.443,0.739,0.737,0,0,0.103,-7.018,0.0404,144.116,0.809,English,Happy,https://open.spotify.com/track/2iwd6JdGIlzMmMni6TkGod
Music,Madonna,2000,47,0.00149,0.736,0.802,0.0876,7,0.14,-8.527,0.0663,119.854,0.871,English,Happy,https://open.spotify.com/track/6WzRpISELf3YglGAh7TXcG
Don't Tell Me,Madonna,2000,43,0.0502,0.699,0.618,0.000925,7,0.0914,-7.338,0.0594,99.965,0.679,English,Energetic,https://open.spotify.com/track/7DOtIhTTpPZyjvbO509hSC
What It Feels Like for a Girl,Madonna,2000,34,0.201,0.67,0.627,0.00161,8,0.154,-9.497,0.0478,104.988,0.582,English,Energetic,https://open.spotify.com/track/6rQcK4xOzePDdrTg7Yv6d6
American Pie,Madonna,2000,37,0.348,0.631,0.734,0,5,0.135,-7.479,0.036,124.037,0.591,English,Energetic,https://open.spotify.com/track/143846q5fnmWrMNx2fHa4W
Impressive Instant,Madonna,2000,27,0.00164,0.556,0.501,0.0366,7,0.23,-10.267,0.0502,123.975,0.46,English,Neutral,https://open.spotify.com/track/3uWdzKpXiV9Qc3sjWnWAlL
I Deserve It,Madonna,2000,25,0.00391,0.613,0.39,0.0062,7,0.0877,-11.53,0.0341,172.044,0.453,English,Neutral,https://open.spotify.com/track/7lpYSyJYqekMfHg3e8QVgj
Don't Tell Me - Edit,Madonna,2000,34,0.0347,0.714,0.658,0.000333,7,0.0841,-7.197,0.048,99.969,0.691,English,Energetic,https://open.spotify.com/track/44s1GdMIPDYFFmodFDn6Zk
Amazing,Madonna,2000,24,0.00368,0.563,0.842,0.000472,0,0.101,-7.029,0.0552,135.012,0.41,English,Neutral,https://open.spotify.com/track/66vunFyswrQvQEucdAB85H
Runaway Lover,Madonna,2000,24,0.000901,0.664,0.932,0.113,9,0.123,-5.983,0.066,137.898,0.48,English,Energetic,https://open.spotify.com/track/5xe8E49mZGX89WATSufQTh
Paradise (Not for Me),Madonna,2000,23,0.0212,0.663,0.403,0.461,9,0.102,-11.252,0.0385,143.671,0.34,English,Neutral,https://open.spotify.com/track/3qO13a6sZTDfRpsxkmVs3O
Nobody's Perfect,Madonna,2000,22,0.288,0.63,0.605,0.0011,7,0.073,-7.567,0.0368,85.94,0.297,English,Energetic,https://open.spotify.com/track/5GZa8aslprtByFB9cBC83j
Gone,Madonna,2000,22,0.185,0.61,0.381,2.45E-05,10,0.233,-8.757,0.025,60.937,0.343,English,Sad,https://open.spotify.com/track/6SONqPbbSCVP5rgi0CdRxu
Music - Deep Dish Dot Com Radio Edit,Madonna,2000,23,0.00304,0.704,0.969,0.0409,7,0.197,-5.987,0.0521,127.975,0.861,English,Happy,https://open.spotify.com/track/1M5UFjoTyGNYWM74HWsaZ4
Time Stood Still,Madonna,2000,31,0.643,0.515,0.621,0.00345,10,0.108,-9.012,0.0319,98.921,0.341,English,Neutral,https://open.spotify.com/track/4FBxcnOJojD1G1uDV5IGK8
Music - HQ2 Radio Mix,Madonna,2000,18,0.0308,0.721,0.956,0.154,5,0.292,-4.584,0.05,129.952,0.931,English,Happy,https://open.spotify.com/track/0V7H4BJGbiVT3225U2K7iu
American Pie - Richard Humpty Vission Radio Mix,Madonna,2000,19,0.112,0.73,0.756,0.00502,5,0.136,-8.198,0.0297,127.996,0.845,English,Happy,https://open.spotify.com/track/7xcwll5AK8GnGeUl9k2iov
Music - HQ2 Club Mix,Madonna,2000,15,0.0186,0.746,0.907,0.525,7,0.0691,-7.789,0.051,129.991,0.722,English,Happy,https://open.spotify.com/track/7gCqotv7xXv8xRGT5sCHzV
Cyber-Raga,Madonna,2000,18,0.00321,0.531,0.883,0.000227,6,0.103,-8.045,0.0433,138.559,0.525,English,Neutral,https://open.spotify.com/track/2s5itzFlpxipnkO8OVFIvQ
American Pie - Victor Calderone Vocal Club Mix,Madonna,2000,14,0.000644,0.722,0.942,0.852,1,0.305,-9.535,0.0554,129.972,0.668,English,Energetic,https://open.spotify.com/track/7CRSBAcAL4aEnRFQDAwMKQ
"Music - Groove Armada 12"" Mix",Madonna,2000,14,0.0195,0.779,0.498,0.0656,8,0.0832,-7.697,0.0402,119.976,0.484,English,Neutral,https://open.spotify.com/track/2AsBApEfsCcqjTw69OYTgV
Don't Tell Me - Vission Radio Mix,Madonna,2000,15,0.00553,0.731,0.93,0.00876,7,0.115,-5.231,0.0418,127.247,0.706,English,Happy,https://open.spotify.com/track/35oEagVNIoOyaRZGgOFKMj
Paradise (Not for Me),Mirwais,2000,18,0.0108,0.691,0.466,0.572,9,0.11,-8.136,0.0373,144.038,0.356,English,Neutral,https://open.spotify.com/track/481MJu8MHwssVgGZp25tLe
Don't Tell Me - Thunderpuss' 2001 Hands in the Air Radio,Madonna,2000,12,0.0318,0.599,0.948,0.00602,2,0.0418,-6.086,0.0476,131.988,0.703,English,Happy,https://open.spotify.com/track/2ecUu3BMo55iWRzi21eKnn
Music - Groove Armada Club Mix,Madonna,2000,11,0.0211,0.476,0.927,0.552,5,0.136,-6.898,0.0575,120.059,0.457,English,Neutral,https://open.spotify.com/track/1rLpV1PvCe9miRt08TelbA
